ship_week,arrival_week,origin,destination,product,qty,base_lead_time_weeks,ship_week_start
95,96,Factory1,DC_E,Product3,58,1,2026-11-02
95,96,Factory2,DC_E,Product4,79,1,2026-11-02
95,97,Factory1,DC_E,Product5,149,2,2026-11-02
96,98,Factory1,DC_W,Product1,72,2,2026-11-09
96,97,Factory1,DC_W,Product2,1246,1,2026-11-09
96,98,Factory1,DC_W,Product3,104,2,2026-11-09
96,99,Factory2,DC_W,Product4,89,3,2026-11-09
96,99,Factory1,DC_W,Product5,172,3,2026-11-09
96,98,Factory1,DC_C,Product1,68,2,2026-11-09
96,97,Factory1,DC_C,Product2,115,1,2026-11-09
96,99,Factory1,DC_C,Product3,113,3,2026-11-09
96,99,Factory2,DC_C,Product4,94,3,2026-11-09
96,99,Factory1,DC_C,Product5,67,3,2026-11-09
96,97,Factory1,DC_E,Product1,105,1,2026-11-09
96,98,Factory1,DC_E,Product2,83,2,2026-11-09
96,97,Factory1,DC_E,Product3,34,1,2026-11-09
96,97,Factory2,DC_E,Product4,52,1,2026-11-09
96,98,Factory1,DC_E,Product5,133,2,2026-11-09
97,99,Factory1,DC_W,Product1,96,2,2026-11-16
97,98,Factory1,DC_W,Product2,1246,1,2026-11-16
97,99,Factory1,DC_W,Product3,87,2,2026-11-16
97,100,Factory2,DC_W,Product4,185,3,2026-11-16
97,100,Factory1,DC_W,Product5,137,3,2026-11-16
97,99,Factory1,DC_C,Product1,55,2,2026-11-16
97,98,Factory1,DC_C,Product2,144,1,2026-11-16
97,100,Factory1,DC_C,Product3,14,3,2026-11-16
97,100,Factory2,DC_C,Product4,78,3,2026-11-16
97,100,Factory1,DC_C,Product5,115,3,2026-11-16
97,98,Factory1,DC_E,Product1,56,1,2026-11-16
97,99,Factory1,DC_E,Product2,88,2,2026-11-16
97,98,Factory1,DC_E,Product3,130,1,2026-11-16
97,98,Factory2,DC_E,Product4,82,1,2026-11-16
97,99,Factory1,DC_E,Product5,89,2,2026-11-16
98,100,Factory1,DC_W,Product1,155,2,2026-11-23
98,99,Factory1,DC_W,Product2,1246,1,2026-11-23
98,100,Factory1,DC_W,Product3,107,2,2026-11-23
98,101,Factory2,DC_W,Product4,115,3,2026-11-23
98,101,Factory1,DC_W,Product5,182,3,2026-11-23
98,100,Factory1,DC_C,Product1,37,2,2026-11-23
98,99,Factory1,DC_C,Product2,277,1,2026-11-23
98,101,Factory1,DC_C,Product3,50,3,2026-11-23
98,101,Factory2,DC_C,Product4,167,3,2026-11-23
98,101,Factory1,DC_C,Product5,82,3,2026-11-23
98,99,Factory1,DC_E,Product1,75,1,2026-11-23
98,100,Factory1,DC_E,Product2,232,2,2026-11-23
98,99,Factory1,DC_E,Product3,168,1,2026-11-23
98,99,Factory2,DC_E,Product4,65,1,2026-11-23
98,100,Factory1,DC_E,Product5,143,2,2026-11-23
99,101,Factory1,DC_W,Product1,81,2,2026-11-30
99,100,Factory1,DC_W,Product2,1246,1,2026-11-30
99,101,Factory1,DC_W,Product3,60,2,2026-11-30
99,102,Factory2,DC_W,Product4,139,3,2026-11-30
99,102,Factory1,DC_W,Product5,143,3,2026-11-30
99,101,Factory1,DC_C,Product1,49,2,2026-11-30
99,100,Factory1,DC_C,Product2,97,1,2026-11-30
99,102,Factory1,DC_C,Product3,112,3,2026-11-30
99,102,Factory2,DC_C,Product4,63,3,2026-11-30
99,102,Factory1,DC_C,Product5,60,3,2026-11-30
99,100,Factory1,DC_E,Product1,62,1,2026-11-30
99,101,Factory1,DC_E,Product2,59,2,2026-11-30
99,100,Factory1,DC_E,Product3,20,1,2026-11-30
99,100,Factory2,DC_E,Product4,68,1,2026-11-30
99,101,Factory1,DC_E,Product5,33,2,2026-11-30
100,102,Factory1,DC_W,Product1,129,2,2026-12-07
100,101,Factory1,DC_W,Product2,1246,1,2026-12-07
100,102,Factory1,DC_W,Product3,129,2,2026-12-07
100,103,Factory2,DC_W,Product4,70,3,2026-12-07
100,103,Factory1,DC_W,Product5,184,3,2026-12-07
100,102,Factory1,DC_C,Product1,73,2,2026-12-07
100,101,Factory1,DC_C,Product2,197,1,2026-12-07
100,103,Factory1,DC_C,Product3,71,3,2026-12-07
100,103,Factory2,DC_C,Product4,121,3,2026-12-07
100,103,Factory1,DC_C,Product5,30,3,2026-12-07
100,101,Factory1,DC_E,Product1,42,1,2026-12-07
100,102,Factory1,DC_E,Product2,102,2,2026-12-07
100,101,Factory1,DC_E,Product3,170,1,2026-12-07
100,101,Factory2,DC_E,Product4,103,1,2026-12-07
100,102,Factory1,DC_E,Product5,136,2,2026-12-07
101,103,Factory1,DC_W,Product1,102,2,2026-12-14
101,102,Factory1,DC_W,Product2,1246,1,2026-12-14
101,103,Factory1,DC_W,Product3,226,2,2026-12-14
101,104,Factory2,DC_W,Product4,109,3,2026-12-14
101,104,Factory1,DC_W,Product5,283,3,2026-12-14
101,103,Factory1,DC_C,Product1,77,2,2026-12-14
101,102,Factory1,DC_C,Product2,214,1,2026-12-14
101,104,Factory1,DC_C,Product3,103,3,2026-12-14
101,104,Factory2,DC_C,Product4,42,3,2026-12-14
101,104,Factory1,DC_C,Product5,135,3,2026-12-14
101,102,Factory1,DC_E,Product1,88,1,2026-12-14
101,103,Factory1,DC_E,Product2,163,2,2026-12-14
101,102,Factory1,DC_E,Product3,114,1,2026-12-14
101,102,Factory2,DC_E,Product4,142,1,2026-12-14
101,103,Factory1,DC_E,Product5,85,2,2026-12-14
102,104,Factory1,DC_W,Product1,90,2,2026-12-21
102,103,Factory1,DC_W,Product2,1246,1,2026-12-21
102,104,Factory1,DC_W,Product3,322,2,2026-12-21
102,105,Factory2,DC_W,Product4,119,3,2026-12-21
102,105,Factory1,DC_W,Product5,206,3,2026-12-21
102,104,Factory1,DC_C,Product1,88,2,2026-12-21
102,103,Factory1,DC_C,Product2,49,1,2026-12-21
102,105,Factory1,DC_C,Product3,104,3,2026-12-21
102,105,Factory2,DC_C,Product4,168,3,2026-12-21
102,105,Factory1,DC_C,Product5,186,3,2026-12-21
102,103,Factory1,DC_E,Product1,114,1,2026-12-21
102,104,Factory1,DC_E,Product2,150,2,2026-12-21
102,103,Factory1,DC_E,Product3,128,1,2026-12-21
102,103,Factory2,DC_E,Product4,212,1,2026-12-21
102,104,Factory1,DC_E,Product5,77,2,2026-12-21
103,105,Factory1,DC_W,Product1,47,2,2026-12-28
103,104,Factory1,DC_W,Product2,1246,1,2026-12-28
103,105,Factory1,DC_W,Product3,268,2,2026-12-28
103,106,Factory2,DC_W,Product4,242,3,2026-12-28
103,106,Factory1,DC_W,Product5,396,3,2026-12-28
103,105,Factory1,DC_C,Product1,90,2,2026-12-28
103,104,Factory1,DC_C,Product2,163,1,2026-12-28
103,106,Factory1,DC_C,Product3,43,3,2026-12-28
103,106,Factory2,DC_C,Product4,236,3,2026-12-28
103,106,Factory1,DC_C,Product5,265,3,2026-12-28
103,104,Factory1,DC_E,Product1,76,1,2026-12-28
103,105,Factory1,DC_E,Product2,108,2,2026-12-28
103,104,Factory1,DC_E,Product3,109,1,2026-12-28
103,104,Factory2,DC_E,Product4,172,1,2026-12-28
103,105,Factory1,DC_E,Product5,38,2,2026-12-28
104,106,Factory1,DC_W,Product1,95,2,2027-01-04
104,105,Factory1,DC_W,Product2,1246,1,2027-01-04
104,106,Factory1,DC_W,Product3,194,2,2027-01-04
104,107,Factory2,DC_W,Product4,154,3,2027-01-04
104,107,Factory1,DC_W,Product5,244,3,2027-01-04
104,106,Factory1,DC_C,Product1,33,2,2027-01-04
104,105,Factory1,DC_C,Product2,147,1,2027-01-04
104,107,Factory1,DC_C,Product3,16,3,2027-01-04
104,107,Factory2,DC_C,Product4,62,3,2027-01-04
104,107,Factory1,DC_C,Product5,185,3,2027-01-04
104,105,Factory1,DC_E,Product1,52,1,2027-01-04
104,106,Factory1,DC_E,Product2,134,2,2027-01-04
104,105,Factory1,DC_E,Product3,38,1,2027-01-04
104,105,Factory2,DC_E,Product4,117,1,2027-01-04
104,106,Factory1,DC_E,Product5,154,2,2027-01-04
105,107,Factory1,DC_W,Product1,109,2,2027-01-11
105,106,Factory1,DC_W,Product2,1246,1,2027-01-11
105,107,Factory1,DC_W,Product3,222,2,2027-01-11
105,108,Factory2,DC_W,Product4,64,3,2027-01-11
105,108,Factory1,DC_W,Product5,114,3,2027-01-11
105,107,Factory1,DC_C,Product1,61,2,2027-01-11
105,106,Factory1,DC_C,Product2,114,1,2027-01-11
105,108,Factory1,DC_C,Product3,82,3,2027-01-11
105,108,Factory2,DC_C,Product4,42,3,2027-01-11
105,108,Factory1,DC_C,Product5,113,3,2027-01-11
105,106,Factory1,DC_E,Product1,60,1,2027-01-11
105,107,Factory1,DC_E,Product2,177,2,2027-01-11
105,106,Factory1,DC_E,Product3,8,1,2027-01-11
105,106,Factory2,DC_E,Product4,143,1,2027-01-11
105,107,Factory1,DC_E,Product5,261,2,2027-01-11
106,108,Factory1,DC_W,Product1,168,2,2027-01-18
106,107,Factory1,DC_W,Product2,1246,1,2027-01-18
106,108,Factory1,DC_W,Product3,117,2,2027-01-18
106,109,Factory2,DC_W,Product4,179,3,2027-01-18
106,109,Factory1,DC_W,Product5,264,3,2027-01-18
106,108,Factory1,DC_C,Product1,49,2,2027-01-18
106,107,Factory1,DC_C,Product2,183,1,2027-01-18
106,109,Factory1,DC_C,Product3,130,3,2027-01-18
106,109,Factory2,DC_C,Product4,100,3,2027-01-18
106,109,Factory1,DC_C,Product5,145,3,2027-01-18
106,107,Factory1,DC_E,Product1,108,1,2027-01-18
106,108,Factory1,DC_E,Product2,85,2,2027-01-18
106,107,Factory1,DC_E,Product3,32,1,2027-01-18
106,107,Factory2,DC_E,Product4,203,1,2027-01-18
106,108,Factory1,DC_E,Product5,112,2,2027-01-18
107,109,Factory1,DC_W,Product1,299,2,2027-01-25
107,108,Factory1,DC_W,Product2,1246,1,2027-01-25
107,109,Factory1,DC_W,Product3,163,2,2027-01-25
107,110,Factory2,DC_W,Product4,225,3,2027-01-25
107,110,Factory1,DC_W,Product5,96,3,2027-01-25
107,109,Factory1,DC_C,Product1,110,2,2027-01-25
107,108,Factory1,DC_C,Product2,158,1,2027-01-25
107,110,Factory1,DC_C,Product3,105,3,2027-01-25
107,110,Factory2,DC_C,Product4,373,3,2027-01-25
107,110,Factory1,DC_C,Product5,89,3,2027-01-25
107,108,Factory1,DC_E,Product1,154,1,2027-01-25
107,109,Factory1,DC_E,Product2,205,2,2027-01-25
107,108,Factory1,DC_E,Product3,226,1,2027-01-25
107,108,Factory2,DC_E,Product4,57,1,2027-01-25
107,109,Factory1,DC_E,Product5,94,2,2027-01-25
108,110,Factory1,DC_W,Product1,448,2,2027-02-01
108,109,Factory1,DC_W,Product2,1246,1,2027-02-01
108,110,Factory1,DC_W,Product3,301,2,2027-02-01
108,111,Factory2,DC_W,Product4,429,3,2027-02-01
108,111,Factory1,DC_W,Product5,200,3,2027-02-01
108,110,Factory1,DC_C,Product1,150,2,2027-02-01
108,109,Factory1,DC_C,Product2,146,1,2027-02-01
108,111,Factory1,DC_C,Product3,146,3,2027-02-01
108,111,Factory2,DC_C,Product4,370,3,2027-02-01
108,111,Factory1,DC_C,Product5,154,3,2027-02-01
108,109,Factory1,DC_E,Product1,178,1,2027-02-01
108,110,Factory1,DC_E,Product2,125,2,2027-02-01
108,109,Factory1,DC_E,Product3,64,1,2027-02-01
108,109,Factory2,DC_E,Product4,57,1,2027-02-01
108,110,Factory1,DC_E,Product5,183,2,2027-02-01
109,111,Factory1,DC_W,Product1,482,2,2027-02-08
109,110,Factory1,DC_W,Product2,1246,1,2027-02-08
109,111,Factory1,DC_W,Product3,338,2,2027-02-08
109,112,Factory2,DC_W,Product4,353,3,2027-02-08
109,112,Factory1,DC_W,Product5,216,3,2027-02-08
109,111,Factory1,DC_C,Product1,86,2,2027-02-08
109,110,Factory1,DC_C,Product2,164,1,2027-02-08
109,112,Factory1,DC_C,Product3,35,3,2027-02-08
109,112,Factory2,DC_C,Product4,89,3,2027-02-08
109,112,Factory1,DC_C,Product5,124,3,2027-02-08
109,110,Factory1,DC_E,Product1,139,1,2027-02-08
109,111,Factory1,DC_E,Product2,211,2,2027-02-08
109,110,Factory1,DC_E,Product3,221,1,2027-02-08
109,110,Factory2,DC_E,Product4,136,1,2027-02-08
109,111,Factory1,DC_E,Product5,165,2,2027-02-08
110,112,Factory1,DC_W,Product1,274,2,2027-02-15
110,111,Factory1,DC_W,Product2,1246,1,2027-02-15
110,112,Factory1,DC_W,Product3,403,2,2027-02-15
110,113,Factory2,DC_W,Product4,313,3,2027-02-15
110,113,Factory1,DC_W,Product5,343,3,2027-02-15
110,112,Factory1,DC_C,Product1,55,2,2027-02-15
110,111,Factory1,DC_C,Product2,255,1,2027-02-15
110,113,Factory1,DC_C,Product3,107,3,2027-02-15
110,113,Factory2,DC_C,Product4,76,3,2027-02-15
110,113,Factory1,DC_C,Product5,79,3,2027-02-15
110,111,Factory1,DC_E,Product1,175,1,2027-02-15
110,112,Factory1,DC_E,Product2,242,2,2027-02-15
110,111,Factory1,DC_E,Product3,72,1,2027-02-15
110,111,Factory2,DC_E,Product4,121,1,2027-02-15
110,112,Factory1,DC_E,Product5,179,2,2027-02-15
111,113,Factory1,DC_W,Product1,81,2,2027-02-22
111,112,Factory1,DC_W,Product2,1246,1,2027-02-22
111,113,Factory1,DC_W,Product3,455,2,2027-02-22
111,114,Factory2,DC_W,Product4,140,3,2027-02-22
111,114,Factory1,DC_W,Product5,113,3,2027-02-22
111,113,Factory1,DC_C,Product1,55,2,2027-02-22
111,112,Factory1,DC_C,Product2,240,1,2027-02-22
111,114,Factory1,DC_C,Product3,121,3,2027-02-22
111,114,Factory2,DC_C,Product4,38,3,2027-02-22
111,114,Factory1,DC_C,Product5,174,3,2027-02-22
111,112,Factory1,DC_E,Product1,80,1,2027-02-22
111,113,Factory1,DC_E,Product2,239,2,2027-02-22
111,112,Factory1,DC_E,Product3,66,1,2027-02-22
111,112,Factory2,DC_E,Product4,188,1,2027-02-22
111,113,Factory1,DC_E,Product5,109,2,2027-02-22
112,114,Factory1,DC_W,Product1,117,2,2027-03-01
112,113,Factory1,DC_W,Product2,1246,1,2027-03-01
112,114,Factory1,DC_W,Product3,320,2,2027-03-01
112,115,Factory2,DC_W,Product4,268,3,2027-03-01
112,115,Factory1,DC_W,Product5,155,3,2027-03-01
112,114,Factory1,DC_C,Product1,57,2,2027-03-01
112,113,Factory1,DC_C,Product2,207,1,2027-03-01
112,115,Factory1,DC_C,Product3,180,3,2027-03-01
112,115,Factory2,DC_C,Product4,125,3,2027-03-01
112,115,Factory1,DC_C,Product5,64,3,2027-03-01
112,113,Factory1,DC_E,Product1,128,1,2027-03-01
112,114,Factory1,DC_E,Product2,148,2,2027-03-01
112,113,Factory1,DC_E,Product3,139,1,2027-03-01
112,113,Factory2,DC_E,Product4,106,1,2027-03-01
112,114,Factory1,DC_E,Product5,191,2,2027-03-01
113,115,Factory1,DC_W,Product1,106,2,2027-03-08
113,114,Factory1,DC_W,Product2,1246,1,2027-03-08
113,115,Factory1,DC_W,Product3,477,2,2027-03-08
113,116,Factory2,DC_W,Product4,172,3,2027-03-08
113,116,Factory1,DC_W,Product5,266,3,2027-03-08
113,115,Factory1,DC_C,Product1,135,2,2027-03-08
113,114,Factory1,DC_C,Product2,122,1,2027-03-08
113,116,Factory1,DC_C,Product3,122,3,2027-03-08
113,116,Factory2,DC_C,Product4,72,3,2027-03-08
113,116,Factory1,DC_C,Product5,97,3,2027-03-08
113,114,Factory1,DC_E,Product1,129,1,2027-03-08
113,115,Factory1,DC_E,Product2,209,2,2027-03-08
113,114,Factory1,DC_E,Product3,73,1,2027-03-08
113,114,Factory2,DC_E,Product4,88,1,2027-03-08
113,115,Factory1,DC_E,Product5,153,2,2027-03-08
114,116,Factory1,DC_W,Product1,104,2,2027-03-15
114,115,Factory1,DC_W,Product2,1246,1,2027-03-15
114,116,Factory1,DC_W,Product3,387,2,2027-03-15
114,117,Factory2,DC_W,Product4,318,3,2027-03-15
114,117,Factory1,DC_W,Product5,405,3,2027-03-15
114,116,Factory1,DC_C,Product1,114,2,2027-03-15
114,115,Factory1,DC_C,Product2,277,1,2027-03-15
114,117,Factory1,DC_C,Product3,37,3,2027-03-15
114,117,Factory2,DC_C,Product4,179,3,2027-03-15
114,117,Factory1,DC_C,Product5,173,3,2027-03-15
114,115,Factory1,DC_E,Product1,130,1,2027-03-15
114,116,Factory1,DC_E,Product2,207,2,2027-03-15
114,115,Factory1,DC_E,Product3,149,1,2027-03-15
114,115,Factory2,DC_E,Product4,110,1,2027-03-15
114,116,Factory1,DC_E,Product5,167,2,2027-03-15
115,117,Factory1,DC_W,Product1,191,2,2027-03-22
115,116,Factory1,DC_W,Product2,1246,1,2027-03-22
115,117,Factory1,DC_W,Product3,281,2,2027-03-22
115,118,Factory2,DC_W,Product4,209,3,2027-03-22
115,118,Factory1,DC_W,Product5,514,3,2027-03-22
115,117,Factory1,DC_C,Product1,166,2,2027-03-22
115,116,Factory1,DC_C,Product2,261,1,2027-03-22
115,118,Factory1,DC_C,Product3,76,3,2027-03-22
115,118,Factory2,DC_C,Product4,118,3,2027-03-22
115,118,Factory1,DC_C,Product5,82,3,2027-03-22
115,116,Factory1,DC_E,Product1,139,1,2027-03-22
115,117,Factory1,DC_E,Product2,154,2,2027-03-22
115,116,Factory1,DC_E,Product3,42,1,2027-03-22
115,116,Factory2,DC_E,Product4,114,1,2027-03-22
115,117,Factory1,DC_E,Product5,181,2,2027-03-22
116,118,Factory1,DC_W,Product1,62,2,2027-03-29
116,117,Factory1,DC_W,Product2,1246,1,2027-03-29
116,118,Factory1,DC_W,Product3,90,2,2027-03-29
116,119,Factory2,DC_W,Product4,164,3,2027-03-29
116,119,Factory1,DC_W,Product5,603,3,2027-03-29
116,118,Factory1,DC_C,Product1,103,2,2027-03-29
116,117,Factory1,DC_C,Product2,471,1,2027-03-29
116,119,Factory1,DC_C,Product3,158,3,2027-03-29
116,119,Factory2,DC_C,Product4,42,3,2027-03-29
116,119,Factory1,DC_C,Product5,171,3,2027-03-29
116,117,Factory1,DC_E,Product1,50,1,2027-03-29
116,118,Factory1,DC_E,Product2,197,2,2027-03-29
116,117,Factory1,DC_E,Product3,104,1,2027-03-29
116,117,Factory2,DC_E,Product4,145,1,2027-03-29
116,118,Factory1,DC_E,Product5,114,2,2027-03-29
117,119,Factory1,DC_W,Product1,172,2,2027-04-05
117,118,Factory1,DC_W,Product2,1246,1,2027-04-05
117,119,Factory1,DC_W,Product3,221,2,2027-04-05
117,120,Factory2,DC_W,Product4,249,3,2027-04-05
117,120,Factory1,DC_W,Product5,524,3,2027-04-05
117,119,Factory1,DC_C,Product1,35,2,2027-04-05
117,118,Factory1,DC_C,Product2,101,1,2027-04-05
117,120,Factory1,DC_C,Product3,91,3,2027-04-05
117,120,Factory2,DC_C,Product4,63,3,2027-04-05
117,120,Factory1,DC_C,Product5,207,3,2027-04-05
117,118,Factory1,DC_E,Product1,98,1,2027-04-05
117,119,Factory1,DC_E,Product2,142,2,2027-04-05
117,118,Factory1,DC_E,Product3,186,1,2027-04-05
117,118,Factory2,DC_E,Product4,171,1,2027-04-05
117,119,Factory1,DC_E,Product5,135,2,2027-04-05
118,120,Factory1,DC_W,Product1,107,2,2027-04-12
118,119,Factory1,DC_W,Product2,1246,1,2027-04-12
118,120,Factory1,DC_W,Product3,307,2,2027-04-12
118,121,Factory2,DC_W,Product4,397,3,2027-04-12
118,121,Factory1,DC_W,Product5,145,3,2027-04-12
118,120,Factory1,DC_C,Product1,50,2,2027-04-12
118,119,Factory1,DC_C,Product2,125,1,2027-04-12
118,121,Factory1,DC_C,Product3,126,3,2027-04-12
118,121,Factory2,DC_C,Product4,67,3,2027-04-12
118,121,Factory1,DC_C,Product5,69,3,2027-04-12
118,119,Factory1,DC_E,Product1,82,1,2027-04-12
118,120,Factory1,DC_E,Product2,285,2,2027-04-12
118,119,Factory1,DC_E,Product3,182,1,2027-04-12
118,119,Factory2,DC_E,Product4,109,1,2027-04-12
118,120,Factory1,DC_E,Product5,272,2,2027-04-12
119,121,Factory1,DC_W,Product1,243,2,2027-04-19
119,120,Factory1,DC_W,Product2,1246,1,2027-04-19
119,121,Factory1,DC_W,Product3,209,2,2027-04-19
119,122,Factory2,DC_W,Product4,81,3,2027-04-19
119,122,Factory1,DC_W,Product5,417,3,2027-04-19
119,121,Factory1,DC_C,Product1,65,2,2027-04-19
119,120,Factory1,DC_C,Product2,99,1,2027-04-19
119,122,Factory1,DC_C,Product3,115,3,2027-04-19
119,122,Factory2,DC_C,Product4,103,3,2027-04-19
119,122,Factory1,DC_C,Product5,104,3,2027-04-19
119,120,Factory1,DC_E,Product1,118,1,2027-04-19
119,121,Factory1,DC_E,Product2,154,2,2027-04-19
119,120,Factory1,DC_E,Product3,82,1,2027-04-19
119,120,Factory2,DC_E,Product4,96,1,2027-04-19
119,121,Factory1,DC_E,Product5,50,2,2027-04-19
120,122,Factory1,DC_W,Product1,158,2,2027-04-26
120,121,Factory1,DC_W,Product2,1246,1,2027-04-26
120,122,Factory1,DC_W,Product3,120,2,2027-04-26
120,123,Factory2,DC_W,Product4,179,3,2027-04-26
120,123,Factory1,DC_W,Product5,285,3,2027-04-26
120,122,Factory1,DC_C,Product1,117,2,2027-04-26
120,121,Factory1,DC_C,Product2,93,1,2027-04-26
120,123,Factory1,DC_C,Product3,51,3,2027-04-26
120,123,Factory2,DC_C,Product4,67,3,2027-04-26
120,123,Factory1,DC_C,Product5,186,3,2027-04-26
120,121,Factory1,DC_E,Product1,88,1,2027-04-26
120,122,Factory1,DC_E,Product2,280,2,2027-04-26
120,121,Factory1,DC_E,Product3,162,1,2027-04-26
120,121,Factory2,DC_E,Product4,205,1,2027-04-26
120,122,Factory1,DC_E,Product5,163,2,2027-04-26
121,123,Factory1,DC_W,Product1,174,2,2027-05-03
121,122,Factory1,DC_W,Product2,1246,1,2027-05-03
121,123,Factory1,DC_W,Product3,58,2,2027-05-03
121,124,Factory2,DC_W,Product4,167,3,2027-05-03
121,124,Factory1,DC_W,Product5,417,3,2027-05-03
121,123,Factory1,DC_C,Product1,91,2,2027-05-03
121,122,Factory1,DC_C,Product2,202,1,2027-05-03
121,124,Factory1,DC_C,Product3,140,3,2027-05-03
121,124,Factory2,DC_C,Product4,207,3,2027-05-03
121,124,Factory1,DC_C,Product5,133,3,2027-05-03
121,122,Factory1,DC_E,Product1,111,1,2027-05-03
121,123,Factory1,DC_E,Product2,117,2,2027-05-03
121,122,Factory1,DC_E,Product3,175,1,2027-05-03
121,122,Factory2,DC_E,Product4,116,1,2027-05-03
121,123,Factory1,DC_E,Product5,162,2,2027-05-03
122,124,Factory1,DC_W,Product1,179,2,2027-05-10
122,123,Factory1,DC_W,Product2,1246,1,2027-05-10
122,124,Factory1,DC_W,Product3,166,2,2027-05-10
122,125,Factory2,DC_W,Product4,106,3,2027-05-10
122,125,Factory1,DC_W,Product5,546,3,2027-05-10
122,124,Factory1,DC_C,Product1,117,2,2027-05-10
122,123,Factory1,DC_C,Product2,163,1,2027-05-10
122,125,Factory1,DC_C,Product3,198,3,2027-05-10
122,125,Factory2,DC_C,Product4,112,3,2027-05-10
122,125,Factory1,DC_C,Product5,210,3,2027-05-10
122,123,Factory1,DC_E,Product1,137,1,2027-05-10
122,124,Factory1,DC_E,Product2,314,2,2027-05-10
122,123,Factory1,DC_E,Product3,84,1,2027-05-10
122,123,Factory2,DC_E,Product4,140,1,2027-05-10
122,124,Factory1,DC_E,Product5,100,2,2027-05-10
123,125,Factory1,DC_W,Product1,101,2,2027-05-17
123,124,Factory1,DC_W,Product2,1246,1,2027-05-17
123,125,Factory1,DC_W,Product3,182,2,2027-05-17
123,126,Factory2,DC_W,Product4,112,3,2027-05-17
123,126,Factory1,DC_W,Product5,668,3,2027-05-17
123,125,Factory1,DC_C,Product1,268,2,2027-05-17
123,124,Factory1,DC_C,Product2,123,1,2027-05-17
123,126,Factory1,DC_C,Product3,45,3,2027-05-17
123,126,Factory2,DC_C,Product4,90,3,2027-05-17
123,126,Factory1,DC_C,Product5,197,3,2027-05-17
123,124,Factory1,DC_E,Product1,88,1,2027-05-17
123,125,Factory1,DC_E,Product2,240,2,2027-05-17
123,124,Factory1,DC_E,Product3,171,1,2027-05-17
123,124,Factory2,DC_E,Product4,161,1,2027-05-17
123,125,Factory1,DC_E,Product5,151,2,2027-05-17
124,126,Factory1,DC_W,Product1,198,2,2027-05-24
124,125,Factory1,DC_W,Product2,1246,1,2027-05-24
124,126,Factory1,DC_W,Product3,209,2,2027-05-24
124,127,Factory2,DC_W,Product4,223,3,2027-05-24
124,127,Factory1,DC_W,Product5,880,3,2027-05-24
124,126,Factory1,DC_C,Product1,201,2,2027-05-24
124,125,Factory1,DC_C,Product2,154,1,2027-05-24
124,127,Factory1,DC_C,Product3,34,3,2027-05-24
124,127,Factory2,DC_C,Product4,233,3,2027-05-24
124,127,Factory1,DC_C,Product5,236,3,2027-05-24
124,125,Factory1,DC_E,Product1,98,1,2027-05-24
124,126,Factory1,DC_E,Product2,173,2,2027-05-24
124,125,Factory1,DC_E,Product3,138,1,2027-05-24
124,125,Factory2,DC_E,Product4,152,1,2027-05-24
124,126,Factory1,DC_E,Product5,90,2,2027-05-24
125,127,Factory1,DC_W,Product1,352,2,2027-05-31
125,126,Factory1,DC_W,Product2,1246,1,2027-05-31
125,127,Factory1,DC_W,Product3,110,2,2027-05-31
125,128,Factory2,DC_W,Product4,334,3,2027-05-31
125,128,Factory1,DC_W,Product5,887,3,2027-05-31
125,127,Factory1,DC_C,Product1,78,2,2027-05-31
125,126,Factory1,DC_C,Product2,169,1,2027-05-31
125,128,Factory1,DC_C,Product3,49,3,2027-05-31
125,128,Factory2,DC_C,Product4,294,3,2027-05-31
125,128,Factory1,DC_C,Product5,83,3,2027-05-31
125,126,Factory1,DC_E,Product1,130,1,2027-05-31
125,127,Factory1,DC_E,Product2,232,2,2027-05-31
125,126,Factory1,DC_E,Product3,213,1,2027-05-31
125,126,Factory2,DC_E,Product4,219,1,2027-05-31
125,127,Factory1,DC_E,Product5,107,2,2027-05-31
126,128,Factory1,DC_W,Product1,264,2,2027-06-07
126,127,Factory1,DC_W,Product2,1246,1,2027-06-07
126,128,Factory1,DC_W,Product3,99,2,2027-06-07
126,129,Factory2,DC_W,Product4,483,3,2027-06-07
126,129,Factory1,DC_W,Product5,1021,3,2027-06-07
126,128,Factory1,DC_C,Product1,105,2,2027-06-07
126,127,Factory1,DC_C,Product2,121,1,2027-06-07
126,129,Factory1,DC_C,Product3,88,3,2027-06-07
126,129,Factory2,DC_C,Product4,310,3,2027-06-07
126,129,Factory1,DC_C,Product5,241,3,2027-06-07
126,127,Factory1,DC_E,Product1,79,1,2027-06-07
126,128,Factory1,DC_E,Product2,107,2,2027-06-07
126,127,Factory1,DC_E,Product3,161,1,2027-06-07
126,127,Factory2,DC_E,Product4,126,1,2027-06-07
126,128,Factory1,DC_E,Product5,148,2,2027-06-07
127,129,Factory1,DC_W,Product1,84,2,2027-06-14
127,128,Factory1,DC_W,Product2,1246,1,2027-06-14
127,129,Factory1,DC_W,Product3,228,2,2027-06-14
127,130,Factory2,DC_W,Product4,507,3,2027-06-14
127,130,Factory1,DC_W,Product5,1021,3,2027-06-14
127,129,Factory1,DC_C,Product1,116,2,2027-06-14
127,128,Factory1,DC_C,Product2,120,1,2027-06-14
127,130,Factory1,DC_C,Product3,72,3,2027-06-14
127,130,Factory2,DC_C,Product4,163,3,2027-06-14
127,130,Factory1,DC_C,Product5,45,3,2027-06-14
127,128,Factory1,DC_E,Product1,108,1,2027-06-14
127,129,Factory1,DC_E,Product2,169,2,2027-06-14
