week,week_start,location,product,holding_cost,stockout_cost,reward,served_units,unmet_units
78,2026-07-06,DC_W,Product3,54.88,0.0,-54.88,106,0
78,2026-07-06,DC_W,Product4,9.559,0.0,-9.559,151,0
78,2026-07-06,DC_W,Product5,0.0,18177.95,-18177.95,128,835
78,2026-07-06,DC_C,Product1,16.61,0.0,-16.61,91,0
78,2026-07-06,DC_C,Product2,0.0,10957.14,-10957.14,0,1182
78,2026-07-06,DC_C,Product3,23.24,0.0,-23.24,130,0
78,2026-07-06,DC_C,Product4,0.0,600.75,-600.75,82,45
78,2026-07-06,DC_C,Product5,104.91,0.0,-104.91,85,0
78,2026-07-06,DC_E,Product1,0.0,4177.46,-4177.46,73,371
78,2026-07-06,DC_E,Product2,77.28,0.0,-77.28,82,0
78,2026-07-06,DC_E,Product3,0.0,8696.52,-8696.52,185,522
78,2026-07-06,DC_E,Product4,0.0,3337.5,-3337.5,56,250
78,2026-07-06,DC_E,Product5,60.256,0.0,-60.256,198,0
79,2026-07-13,DC_W,Product1,15.4,0.0,-15.4,86,0
79,2026-07-13,DC_W,Product2,0.0,81742.86,-81742.86,0,8818
79,2026-07-13,DC_W,Product3,91.84,0.0,-91.84,137,0
79,2026-07-13,DC_W,Product4,1.21,0.0,-1.21,164,0
79,2026-07-13,DC_W,Product5,0.0,20942.74,-20942.74,0,962
79,2026-07-13,DC_C,Product1,11.55,0.0,-11.55,76,0
79,2026-07-13,DC_C,Product2,0.0,9464.67,-9464.67,292,1021
79,2026-07-13,DC_C,Product3,0.0,116.62,-116.62,83,7
79,2026-07-13,DC_C,Product4,0.0,1909.05,-1909.05,0,143
79,2026-07-13,DC_C,Product5,45.192,0.0,-45.192,111,0
79,2026-07-13,DC_E,Product1,0.0,3817.14,-3817.14,79,339
79,2026-07-13,DC_E,Product2,46.704,0.0,-46.704,243,0
79,2026-07-13,DC_E,Product3,0.0,10562.44,-10562.44,26,634
79,2026-07-13,DC_E,Product4,0.0,3591.15,-3591.15,60,269
79,2026-07-13,DC_E,Product5,0.0,718.41,-718.41,112,33
80,2026-07-20,DC_W,Product1,5.06,0.0,-5.06,94,0
80,2026-07-20,DC_W,Product2,0.0,83893.5,-83893.5,15,9050
80,2026-07-20,DC_W,Product3,75.88,0.0,-75.88,57,0
80,2026-07-20,DC_W,Product4,0.0,600.75,-600.75,74,45
80,2026-07-20,DC_W,Product5,0.0,20790.35,-20790.35,131,955
80,2026-07-20,DC_C,Product1,14.85,0.0,-14.85,61,0
80,2026-07-20,DC_C,Product2,0.0,9418.32,-9418.32,182,1016
80,2026-07-20,DC_C,Product3,10.08,0.0,-10.08,87,0
80,2026-07-20,DC_C,Product4,5.929,0.0,-5.929,225,0
80,2026-07-20,DC_C,Product5,0.0,1175.58,-1175.58,84,54
80,2026-07-20,DC_E,Product1,0.0,4166.2,-4166.2,47,370
80,2026-07-20,DC_E,Product2,111.552,0.0,-111.552,132,0
80,2026-07-20,DC_E,Product3,0.0,10029.32,-10029.32,138,602
80,2026-07-20,DC_E,Product4,0.0,3671.25,-3671.25,79,275
80,2026-07-20,DC_E,Product5,112.442,0.0,-112.442,95,0
81,2026-07-27,DC_W,Product1,8.03,0.0,-8.03,59,0
81,2026-07-27,DC_W,Product2,0.0,83921.31,-83921.31,42,9053
81,2026-07-27,DC_W,Product3,84.28,0.0,-84.28,57,0
81,2026-07-27,DC_W,Product4,14.399,0.0,-14.399,81,0
81,2026-07-27,DC_W,Product5,0.0,25166.12,-25166.12,0,1156
81,2026-07-27,DC_C,Product1,7.37,0.0,-7.37,68,0
81,2026-07-27,DC_C,Product2,0.0,11031.3,-11031.3,0,1190
81,2026-07-27,DC_C,Product3,36.96,0.0,-36.96,124,0
81,2026-07-27,DC_C,Product4,4.598,0.0,-4.598,120,0
81,2026-07-27,DC_C,Product5,0.0,2460.01,-2460.01,0,113
81,2026-07-27,DC_E,Product1,0.0,4402.66,-4402.66,78,391
81,2026-07-27,DC_E,Product2,104.832,0.0,-104.832,152,0
81,2026-07-27,DC_E,Product3,0.0,8913.1,-8913.1,106,535
81,2026-07-27,DC_E,Product4,0.0,3978.3,-3978.3,85,298
81,2026-07-27,DC_E,Product5,165.166,0.0,-165.166,106,0
82,2026-08-03,DC_W,Product1,22.77,0.0,-22.77,79,0
82,2026-08-03,DC_W,Product2,0.0,85830.93,-85830.93,0,9259
82,2026-08-03,DC_W,Product3,62.72,0.0,-62.72,118,0
82,2026-08-03,DC_W,Product4,9.922,0.0,-9.922,59,0
82,2026-08-03,DC_W,Product5,0.0,28257.46,-28257.46,0,1298
82,2026-08-03,DC_C,Product1,6.38,0.0,-6.38,70,0
82,2026-08-03,DC_C,Product2,0.0,10558.53,-10558.53,174,1139
82,2026-08-03,DC_C,Product3,26.88,0.0,-26.88,36,0
82,2026-08-03,DC_C,Product4,15.851,0.0,-15.851,87,0
82,2026-08-03,DC_C,Product5,0.0,805.49,-805.49,128,37
82,2026-08-03,DC_E,Product1,0.0,3648.24,-3648.24,99,324
82,2026-08-03,DC_E,Product2,0.0,176.13,-176.13,312,19
82,2026-08-03,DC_E,Product3,0.0,10545.78,-10545.78,39,633
82,2026-08-03,DC_E,Product4,0.0,3511.05,-3511.05,108,263
82,2026-08-03,DC_E,Product5,91.998,0.0,-91.998,198,0
83,2026-08-10,DC_W,Product1,24.75,0.0,-24.75,41,0
83,2026-08-10,DC_W,Product2,0.0,86943.33,-86943.33,0,9379
83,2026-08-10,DC_W,Product3,41.16,0.0,-41.16,91,0
83,2026-08-10,DC_W,Product4,32.186,0.0,-32.186,76,0
83,2026-08-10,DC_W,Product5,0.0,26559.4,-26559.4,190,1220
83,2026-08-10,DC_C,Product1,8.14,0.0,-8.14,52,0
83,2026-08-10,DC_C,Product2,0.0,11022.03,-11022.03,40,1189
83,2026-08-10,DC_C,Product3,8.96,0.0,-8.96,64,0
83,2026-08-10,DC_C,Product4,0.0,360.45,-360.45,131,27
83,2026-08-10,DC_C,Product5,117.284,0.0,-117.284,96,0
83,2026-08-10,DC_E,Product1,0.0,4909.36,-4909.36,32,436
83,2026-08-10,DC_E,Product2,90.384,0.0,-90.384,214,0
83,2026-08-10,DC_E,Product3,0.0,9346.26,-9346.26,137,561
83,2026-08-10,DC_E,Product4,0.0,3057.15,-3057.15,73,229
83,2026-08-10,DC_E,Product5,97.378,0.0,-97.378,96,0
84,2026-08-17,DC_W,Product1,27.17,0.0,-27.17,57,0
84,2026-08-17,DC_W,Product2,0.0,87981.57,-87981.57,159,9491
84,2026-08-17,DC_W,Product3,49.56,0.0,-49.56,143,0
84,2026-08-17,DC_W,Product4,17.061,0.0,-17.061,162,0
84,2026-08-17,DC_W,Product5,0.0,23424.52,-23424.52,394,1076
84,2026-08-17,DC_C,Product1,7.15,0.0,-7.15,79,0
84,2026-08-17,DC_C,Product2,0.0,10641.96,-10641.96,173,1148
84,2026-08-17,DC_C,Product3,48.16,0.0,-48.16,64,0
84,2026-08-17,DC_C,Product4,1.573,0.0,-1.573,107,0
84,2026-08-17,DC_C,Product5,69.94,0.0,-69.94,147,0
84,2026-08-17,DC_E,Product1,0.0,3760.84,-3760.84,144,334
84,2026-08-17,DC_E,Product2,25.872,0.0,-25.872,192,0
84,2026-08-17,DC_E,Product3,0.0,9312.94,-9312.94,65,559
84,2026-08-17,DC_E,Product4,0.0,3537.75,-3537.75,0,265
84,2026-08-17,DC_E,Product5,170.546,0.0,-170.546,62,0
85,2026-08-24,DC_W,Product1,33.22,0.0,-33.22,43,0
85,2026-08-24,DC_W,Product2,0.0,89158.86,-89158.86,78,9618
85,2026-08-24,DC_W,Product3,40.88,0.0,-40.88,97,0
85,2026-08-24,DC_W,Product4,14.036,0.0,-14.036,84,0
85,2026-08-24,DC_W,Product5,0.0,20920.97,-20920.97,240,961
85,2026-08-24,DC_C,Product1,25.3,0.0,-25.3,42,0
85,2026-08-24,DC_C,Product2,0.0,10595.61,-10595.61,132,1143
85,2026-08-24,DC_C,Product3,31.08,0.0,-31.08,97,0
85,2026-08-24,DC_C,Product4,7.018,0.0,-7.018,200,0
85,2026-08-24,DC_C,Product5,23.672,0.0,-23.672,138,0
85,2026-08-24,DC_E,Product1,0.0,3895.96,-3895.96,42,346
85,2026-08-24,DC_E,Product2,47.04,0.0,-47.04,132,0
85,2026-08-24,DC_E,Product3,0.0,9512.86,-9512.86,63,571
85,2026-08-24,DC_E,Product4,0.0,3858.15,-3858.15,75,289
85,2026-08-24,DC_E,Product5,190.452,0.0,-190.452,59,0
86,2026-08-31,DC_W,Product1,28.16,0.0,-28.16,46,0
86,2026-08-31,DC_W,Product2,0.0,89798.49,-89798.49,0,9687
86,2026-08-31,DC_W,Product3,80.36,0.0,-80.36,81,0
86,2026-08-31,DC_W,Product4,7.744,0.0,-7.744,128,0
86,2026-08-31,DC_W,Product5,0.0,8490.3,-8490.3,707,390
86,2026-08-31,DC_C,Product1,19.8,0.0,-19.8,50,0
86,2026-08-31,DC_C,Product2,0.0,10169.19,-10169.19,127,1097
86,2026-08-31,DC_C,Product3,23.8,0.0,-23.8,26,0
86,2026-08-31,DC_C,Product4,0.0,1027.95,-1027.95,58,77
86,2026-08-31,DC_C,Product5,0.0,1698.06,-1698.06,103,78
86,2026-08-31,DC_E,Product1,0.0,4796.76,-4796.76,54,426
86,2026-08-31,DC_E,Product2,53.76,0.0,-53.76,172,0
86,2026-08-31,DC_E,Product3,0.0,8979.74,-8979.74,75,539
86,2026-08-31,DC_E,Product4,0.0,4565.7,-4565.7,0,342
86,2026-08-31,DC_E,Product5,184.534,0.0,-184.534,73,0
87,2026-09-07,DC_W,Product1,20.13,0.0,-20.13,116,0
87,2026-09-07,DC_W,Product2,0.0,87193.62,-87193.62,499,9406
87,2026-09-07,DC_W,Product3,84.84,0.0,-84.84,81,0
87,2026-09-07,DC_W,Product4,21.901,0.0,-21.901,45,0
87,2026-09-07,DC_W,Product5,0.0,10972.08,-10972.08,0,504
87,2026-09-07,DC_C,Product1,17.38,0.0,-17.38,64,0
87,2026-09-07,DC_C,Product2,0.0,10252.62,-10252.62,81,1106
87,2026-09-07,DC_C,Product3,29.68,0.0,-29.68,107,0
87,2026-09-07,DC_C,Product4,12.342,0.0,-12.342,178,0
87,2026-09-07,DC_C,Product5,0.0,1915.76,-1915.76,147,88
87,2026-09-07,DC_E,Product1,0.0,5584.96,-5584.96,0,496
87,2026-09-07,DC_E,Product2,41.328,0.0,-41.328,169,0
87,2026-09-07,DC_E,Product3,0.0,9896.04,-9896.04,0,594
87,2026-09-07,DC_E,Product4,0.0,5299.95,-5299.95,53,397
87,2026-09-07,DC_E,Product5,179.692,0.0,-179.692,68,0
88,2026-09-14,DC_W,Product1,16.83,0.0,-16.83,76,0
88,2026-09-14,DC_W,Product2,0.0,83467.08,-83467.08,580,9004
88,2026-09-14,DC_W,Product3,63.28,0.0,-63.28,158,0
88,2026-09-14,DC_W,Product4,12.221,0.0,-12.221,164,0
88,2026-09-14,DC_W,Product5,0.0,11886.42,-11886.42,55,546
88,2026-09-14,DC_C,Product1,9.35,0.0,-9.35,73,0
88,2026-09-14,DC_C,Product2,0.0,11068.38,-11068.38,90,1194
88,2026-09-14,DC_C,Product3,30.8,0.0,-30.8,93,0
88,2026-09-14,DC_C,Product4,3.993,0.0,-3.993,69,0
88,2026-09-14,DC_C,Product5,0.0,478.94,-478.94,138,22
88,2026-09-14,DC_E,Product1,0.0,4436.44,-4436.44,204,394
88,2026-09-14,DC_E,Product2,75.936,0.0,-75.936,69,0
88,2026-09-14,DC_E,Product3,0.0,9596.16,-9596.16,55,576
88,2026-09-14,DC_E,Product4,0.0,4672.5,-4672.5,108,350
88,2026-09-14,DC_E,Product5,168.394,0.0,-168.394,94,0
89,2026-09-21,DC_W,Product1,19.58,0.0,-19.58,91,0
89,2026-09-21,DC_W,Product2,0.0,81103.23,-81103.23,369,8749
89,2026-09-21,DC_W,Product3,41.44,0.0,-41.44,78,0
89,2026-09-21,DC_W,Product4,22.869,0.0,-22.869,85,0
89,2026-09-21,DC_W,Product5,0.0,13758.64,-13758.64,15,632
89,2026-09-21,DC_C,Product1,24.53,0.0,-24.53,49,0
89,2026-09-21,DC_C,Product2,0.0,11457.72,-11457.72,178,1236
89,2026-09-21,DC_C,Product3,15.12,0.0,-15.12,82,0
89,2026-09-21,DC_C,Product4,8.591,0.0,-8.591,97,0
89,2026-09-21,DC_C,Product5,0.0,3635.59,-3635.59,0,167
89,2026-09-21,DC_E,Product1,0.0,4402.66,-4402.66,102,391
89,2026-09-21,DC_E,Product2,66.192,0.0,-66.192,198,0
89,2026-09-21,DC_E,Product3,0.0,11711.98,-11711.98,0,703
89,2026-09-21,DC_E,Product4,0.0,4512.3,-4512.3,61,338
89,2026-09-21,DC_E,Product5,201.212,0.0,-201.212,101,0
90,2026-09-28,DC_W,Product1,14.19,0.0,-14.19,125,0
90,2026-09-28,DC_W,Product2,0.0,82966.5,-82966.5,0,8950
90,2026-09-28,DC_W,Product3,3.92,0.0,-3.92,197,0
90,2026-09-28,DC_W,Product4,11.495,0.0,-11.495,94,0
90,2026-09-28,DC_W,Product5,0.0,10384.29,-10384.29,225,477
90,2026-09-28,DC_C,Product1,20.13,0.0,-20.13,40,0
90,2026-09-28,DC_C,Product2,0.0,10465.83,-10465.83,220,1129
90,2026-09-28,DC_C,Product3,28.84,0.0,-28.84,58,0
90,2026-09-28,DC_C,Product4,22.869,0.0,-22.869,52,0
90,2026-09-28,DC_C,Product5,37.66,0.0,-37.66,268,0
90,2026-09-28,DC_E,Product1,0.0,3907.22,-3907.22,99,347
90,2026-09-28,DC_E,Product2,53.088,0.0,-53.088,108,0
90,2026-09-28,DC_E,Product3,0.0,10479.14,-10479.14,127,629
90,2026-09-28,DC_E,Product4,0.0,4178.55,-4178.55,49,313
90,2026-09-28,DC_E,Product5,133.424,0.0,-133.424,126,0
91,2026-10-05,DC_W,Product1,26.18,0.0,-26.18,107,0
91,2026-10-05,DC_W,Product2,0.0,84032.55,-84032.55,46,9065
91,2026-10-05,DC_W,Product3,0.0,1532.72,-1532.72,14,92
91,2026-10-05,DC_W,Product4,19.481,0.0,-19.481,98,0
91,2026-10-05,DC_W,Product5,9.146,0.0,-9.146,537,0
91,2026-10-05,DC_C,Product1,21.34,0.0,-21.34,38,0
91,2026-10-05,DC_C,Product2,0.0,11633.85,-11633.85,0,1255
91,2026-10-05,DC_C,Product3,43.12,0.0,-43.12,42,0
91,2026-10-05,DC_C,Product4,9.317,0.0,-9.317,112,0
91,2026-10-05,DC_C,Product5,0.0,370.09,-370.09,142,17
91,2026-10-05,DC_E,Product1,0.0,4177.46,-4177.46,55,371
91,2026-10-05,DC_E,Product2,126.672,0.0,-126.672,87,0
91,2026-10-05,DC_E,Product3,0.0,10479.14,-10479.14,53,629
91,2026-10-05,DC_E,Product4,0.0,5580.3,-5580.3,0,418
91,2026-10-05,DC_E,Product5,151.716,0.0,-151.716,67,0
92,2026-10-12,DC_W,Product1,14.74,0.0,-14.74,104,0
92,2026-10-12,DC_W,Product2,0.0,83003.58,-83003.58,250,8954
92,2026-10-12,DC_W,Product3,0.0,2582.3,-2582.3,0,155
92,2026-10-12,DC_W,Product4,16.577,0.0,-16.577,109,0
92,2026-10-12,DC_W,Product5,187.224,0.0,-187.224,89,0
92,2026-10-12,DC_C,Product1,25.3,0.0,-25.3,42,0
92,2026-10-12,DC_C,Product2,0.0,9891.09,-9891.09,239,1067
92,2026-10-12,DC_C,Product3,25.76,0.0,-25.76,102,0
92,2026-10-12,DC_C,Product4,8.349,0.0,-8.349,105,0
92,2026-10-12,DC_C,Product5,7.532,0.0,-7.532,131,0
92,2026-10-12,DC_E,Product1,0.0,4143.68,-4143.68,79,368
92,2026-10-12,DC_E,Product2,32.928,0.0,-32.928,279,0
92,2026-10-12,DC_E,Product3,0.0,11378.78,-11378.78,0,683
92,2026-10-12,DC_E,Product4,0.0,5393.4,-5393.4,105,404
92,2026-10-12,DC_E,Product5,136.114,0.0,-136.114,155,0
93,2026-10-19,DC_W,Product1,14.74,0.0,-14.74,107,0
93,2026-10-19,DC_W,Product2,0.0,83976.93,-83976.93,44,9059
93,2026-10-19,DC_W,Product3,67.76,0.0,-67.76,233,0
93,2026-10-19,DC_W,Product4,13.673,0.0,-13.673,118,0
93,2026-10-19,DC_W,Product5,120.512,0.0,-120.512,179,0
93,2026-10-19,DC_C,Product1,22.11,0.0,-22.11,29,0
93,2026-10-19,DC_C,Product2,0.0,10725.39,-10725.39,51,1157
93,2026-10-19,DC_C,Product3,47.88,0.0,-47.88,63,0
93,2026-10-19,DC_C,Product4,9.801,0.0,-9.801,40,0
93,2026-10-19,DC_C,Product5,2.69,0.0,-2.69,110,0
93,2026-10-19,DC_E,Product1,0.0,4301.32,-4301.32,76,382
93,2026-10-19,DC_E,Product2,22.176,0.0,-22.176,119,0
93,2026-10-19,DC_E,Product3,0.0,11678.66,-11678.66,54,701
93,2026-10-19,DC_E,Product4,0.0,5393.4,-5393.4,91,404
93,2026-10-19,DC_E,Product5,139.88,0.0,-139.88,60,0
94,2026-10-26,DC_W,Product1,19.47,0.0,-19.47,61,0
94,2026-10-26,DC_W,Product2,0.0,84616.56,-84616.56,58,9128
94,2026-10-26,DC_W,Product3,56.0,0.0,-56.0,83,0
94,2026-10-26,DC_W,Product4,0.0,267.0,-267.0,113,20
94,2026-10-26,DC_W,Product5,66.174,0.0,-66.174,176,0
94,2026-10-26,DC_C,Product1,21.45,0.0,-21.45,48,0
94,2026-10-26,DC_C,Product2,0.0,10725.39,-10725.39,141,1157
94,2026-10-26,DC_C,Product3,19.6,0.0,-19.6,101,0
94,2026-10-26,DC_C,Product4,9.196,0.0,-9.196,56,0
94,2026-10-26,DC_C,Product5,57.028,0.0,-57.028,58,0
94,2026-10-26,DC_E,Product1,0.0,4143.68,-4143.68,90,368
94,2026-10-26,DC_E,Product2,58.464,0.0,-58.464,171,0
94,2026-10-26,DC_E,Product3,0.0,10812.34,-10812.34,109,649
94,2026-10-26,DC_E,Product4,0.0,5793.9,-5793.9,0,434
94,2026-10-26,DC_E,Product5,117.284,0.0,-117.284,197,0
95,2026-11-02,DC_W,Product1,27.94,0.0,-27.94,91,0
95,2026-11-02,DC_W,Product2,0.0,86396.4,-86396.4,0,9320
95,2026-11-02,DC_W,Product3,90.44,0.0,-90.44,59,0
95,2026-11-02,DC_W,Product4,0.0,1722.15,-1722.15,6,129
95,2026-11-02,DC_W,Product5,29.052,0.0,-29.052,158,0
95,2026-11-02,DC_C,Product1,15.4,0.0,-15.4,55,0
95,2026-11-02,DC_C,Product2,0.0,10901.52,-10901.52,106,1176
95,2026-11-02,DC_C,Product3,34.72,0.0,-34.72,48,0
95,2026-11-02,DC_C,Product4,26.741,0.0,-26.741,61,0
95,2026-11-02,DC_C,Product5,45.73,0.0,-45.73,21,0
95,2026-11-02,DC_E,Product1,0.0,4785.5,-4785.5,0,425
95,2026-11-02,DC_E,Product2,18.48,0.0,-18.48,119,0
95,2026-11-02,DC_E,Product3,0.0,10829.0,-10829.0,57,650
95,2026-11-02,DC_E,Product4,0.0,6127.65,-6127.65,54,459
95,2026-11-02,DC_E,Product5,69.402,0.0,-69.402,149,0
96,2026-11-09,DC_W,Product1,20.02,0.0,-20.02,72,0
96,2026-11-09,DC_W,Product2,0.0,87100.92,-87100.92,116,9396
96,2026-11-09,DC_W,Product3,84.56,0.0,-84.56,104,0
96,2026-11-09,DC_W,Product4,12.342,0.0,-12.342,201,0
96,2026-11-09,DC_W,Product5,105.986,0.0,-105.986,172,0
96,2026-11-09,DC_C,Product1,16.39,0.0,-16.39,68,0
96,2026-11-09,DC_C,Product2,0.0,11967.57,-11967.57,0,1291
96,2026-11-09,DC_C,Product3,20.72,0.0,-20.72,113,0
96,2026-11-09,DC_C,Product4,15.367,0.0,-15.367,94,0
96,2026-11-09,DC_C,Product5,68.864,0.0,-68.864,67,0
96,2026-11-09,DC_E,Product1,0.0,5325.98,-5325.98,57,473
96,2026-11-09,DC_E,Product2,88.032,0.0,-88.032,83,0
96,2026-11-09,DC_E,Product3,0.0,11395.44,-11395.44,0,684
96,2026-11-09,DC_E,Product4,0.0,5767.2,-5767.2,79,432
96,2026-11-09,DC_E,Product5,103.834,0.0,-103.834,133,0
97,2026-11-16,DC_W,Product1,19.47,0.0,-19.47,96,0
97,2026-11-16,DC_W,Product2,0.0,88723.17,-88723.17,0,9571
97,2026-11-16,DC_W,Product3,76.72,0.0,-76.72,87,0
97,2026-11-16,DC_W,Product4,7.986,0.0,-7.986,185,0
97,2026-11-16,DC_W,Product5,32.28,0.0,-32.28,137,0
97,2026-11-16,DC_C,Product1,16.39,0.0,-16.39,55,0
97,2026-11-16,DC_C,Product2,0.0,12236.4,-12236.4,115,1320
97,2026-11-16,DC_C,Product3,45.08,0.0,-45.08,14,0
97,2026-11-16,DC_C,Product4,5.929,0.0,-5.929,78,0
97,2026-11-16,DC_C,Product5,99.53,0.0,-99.53,115,0
97,2026-11-16,DC_E,Product1,0.0,4774.24,-4774.24,105,424
97,2026-11-16,DC_E,Product2,98.448,0.0,-98.448,88,0
97,2026-11-16,DC_E,Product3,0.0,12594.96,-12594.96,58,756
97,2026-11-16,DC_E,Product4,0.0,6167.7,-6167.7,52,462
97,2026-11-16,DC_E,Product5,136.114,0.0,-136.114,89,0
98,2026-11-23,DC_W,Product1,10.34,0.0,-10.34,155,0
98,2026-11-23,DC_W,Product2,0.0,89826.3,-89826.3,12,9690
98,2026-11-23,DC_W,Product3,75.88,0.0,-75.88,107,0
98,2026-11-23,DC_W,Product4,5.929,0.0,-5.929,115,0
98,2026-11-23,DC_W,Product5,40.888,0.0,-40.888,182,0
98,2026-11-23,DC_C,Product1,25.85,0.0,-25.85,37,0
98,2026-11-23,DC_C,Product2,0.0,13469.31,-13469.31,102,1453
98,2026-11-23,DC_C,Product3,44.52,0.0,-44.52,50,0
98,2026-11-23,DC_C,Product4,0.0,760.95,-760.95,110,57
98,2026-11-23,DC_C,Product5,66.712,0.0,-66.712,82,0
98,2026-11-23,DC_E,Product1,0.0,4988.18,-4988.18,56,443
98,2026-11-23,DC_E,Product2,48.384,0.0,-48.384,232,0
98,2026-11-23,DC_E,Product3,0.0,13228.04,-13228.04,130,794
98,2026-11-23,DC_E,Product4,0.0,5940.75,-5940.75,82,445
98,2026-11-23,DC_E,Product5,130.734,0.0,-130.734,143,0
99,2026-11-30,DC_W,Product1,11.99,0.0,-11.99,81,0
99,2026-11-30,DC_W,Product2,0.0,91513.44,-91513.44,113,9872
99,2026-11-30,DC_W,Product3,83.44,0.0,-83.44,60,0
99,2026-11-30,DC_W,Product4,0.0,13.35,-13.35,138,1
99,2026-11-30,DC_W,Product5,83.928,0.0,-83.928,92,0
99,2026-11-30,DC_C,Product1,20.46,0.0,-20.46,49,0
99,2026-11-30,DC_C,Product2,0.0,11800.71,-11800.71,277,1273
99,2026-11-30,DC_C,Product3,44.8,0.0,-44.8,112,0
99,2026-11-30,DC_C,Product4,13.068,0.0,-13.068,120,0
99,2026-11-30,DC_C,Product5,34.432,0.0,-34.432,60,0
99,2026-11-30,DC_E,Product1,0.0,4841.8,-4841.8,75,430
99,2026-11-30,DC_E,Product2,58.128,0.0,-58.128,59,0
99,2026-11-30,DC_E,Product3,0.0,13561.24,-13561.24,0,814
99,2026-11-30,DC_E,Product4,0.0,5980.8,-5980.8,65,448
99,2026-11-30,DC_E,Product5,160.862,0.0,-160.862,33,0
100,2026-12-07,DC_W,Product1,14.85,0.0,-14.85,129,0
100,2026-12-07,DC_W,Product2,0.0,92662.92,-92662.92,124,9996
100,2026-12-07,DC_W,Product3,82.32,0.0,-82.32,111,0
100,2026-12-07,DC_W,Product4,27.709,0.0,-27.709,71,0
100,2026-12-07,DC_W,Product5,58.642,0.0,-58.642,184,0
100,2026-12-07,DC_C,Product1,16.5,0.0,-16.5,73,0
100,2026-12-07,DC_C,Product2,0.0,13626.9,-13626.9,0,1470
100,2026-12-07,DC_C,Product3,28.84,0.0,-28.84,71,0
100,2026-12-07,DC_C,Product4,0.0,173.55,-173.55,108,13
100,2026-12-07,DC_C,Product5,80.162,0.0,-80.162,30,0
100,2026-12-07,DC_E,Product1,0.0,4616.6,-4616.6,62,410
100,2026-12-07,DC_E,Product2,101.808,0.0,-101.808,102,0
100,2026-12-07,DC_E,Product3,0.0,13261.36,-13261.36,188,796
100,2026-12-07,DC_E,Product4,0.0,6448.05,-6448.05,68,483
100,2026-12-07,DC_E,Product5,164.628,0.0,-164.628,136,0
101,2026-12-14,DC_W,Product1,12.54,0.0,-12.54,102,0
101,2026-12-14,DC_W,Product2,0.0,91124.1,-91124.1,269,9830
101,2026-12-14,DC_W,Product3,66.92,0.0,-66.92,97,0
101,2026-12-14,DC_W,Product4,31.339,0.0,-31.339,109,0
101,2026-12-14,DC_W,Product5,75.858,0.0,-75.858,99,0
101,2026-12-14,DC_C,Product1,13.42,0.0,-13.42,77,0
101,2026-12-14,DC_C,Product2,0.0,13784.49,-13784.49,197,1487
101,2026-12-14,DC_C,Product3,16.8,0.0,-16.8,93,0
101,2026-12-14,DC_C,Product4,13.552,0.0,-13.552,55,0
101,2026-12-14,DC_C,Product5,54.876,0.0,-54.876,129,0
101,2026-12-14,DC_E,Product1,0.0,5134.56,-5134.56,42,456
101,2026-12-14,DC_E,Product2,66.864,0.0,-66.864,163,0
101,2026-12-14,DC_E,Product3,0.0,12328.4,-12328.4,170,740
101,2026-12-14,DC_E,Product4,0.0,6968.7,-6968.7,103,522
101,2026-12-14,DC_E,Product5,136.652,0.0,-136.652,85,0
102,2026-12-21,DC_W,Product1,23.1,0.0,-23.1,33,0
102,2026-12-21,DC_W,Product2,0.0,89474.04,-89474.04,481,9652
102,2026-12-21,DC_W,Product3,31.64,0.0,-31.64,126,0
102,2026-12-21,DC_W,Product4,16.94,0.0,-16.94,119,0
102,2026-12-21,DC_W,Product5,41.964,0.0,-41.964,206,0
102,2026-12-21,DC_C,Product1,11.77,0.0,-11.77,88,0
102,2026-12-21,DC_C,Product2,0.0,12254.94,-12254.94,214,1322
102,2026-12-21,DC_C,Product3,19.04,0.0,-19.04,104,0
102,2026-12-21,DC_C,Product4,0.847,0.0,-0.847,168,0
102,2026-12-21,DC_C,Product5,0.0,522.48,-522.48,162,24
102,2026-12-21,DC_E,Product1,0.0,6418.2,-6418.2,0,570
102,2026-12-21,DC_E,Product2,50.736,0.0,-50.736,150,0
102,2026-12-21,DC_E,Product3,0.0,12561.64,-12561.64,114,754
102,2026-12-21,DC_E,Product4,0.0,7903.2,-7903.2,142,592
102,2026-12-21,DC_E,Product5,168.394,0.0,-168.394,77,0
103,2026-12-28,DC_W,Product1,22.88,0.0,-22.88,47,0
103,2026-12-28,DC_W,Product2,0.0,92023.29,-92023.29,0,9927
103,2026-12-28,DC_W,Product3,16.8,0.0,-16.8,83,0
103,2026-12-28,DC_W,Product4,10.527,0.0,-10.527,123,0
103,2026-12-28,DC_W,Product5,0.0,2438.24,-2438.24,78,112
103,2026-12-28,DC_C,Product1,10.34,0.0,-10.34,90,0
103,2026-12-28,DC_C,Product2,0.0,13311.72,-13311.72,49,1436
103,2026-12-28,DC_C,Product3,24.08,0.0,-24.08,43,0
103,2026-12-28,DC_C,Product4,7.26,0.0,-7.26,68,0
103,2026-12-28,DC_C,Product5,0.0,3787.98,-3787.98,24,174
103,2026-12-28,DC_E,Product1,0.0,6283.08,-6283.08,88,558
103,2026-12-28,DC_E,Product2,69.216,0.0,-69.216,108,0
103,2026-12-28,DC_E,Product3,0.0,12245.1,-12245.1,128,735
103,2026-12-28,DC_E,Product4,0.0,7369.2,-7369.2,180,552
103,2026-12-28,DC_E,Product5,193.68,0.0,-193.68,38,0
